paper_id,source_table_id,source_table_row,claim_id,claim_type,row_status,reasons,source_informative,statement_informative,overlap_ratio,env_resolved,out_resolved,effect_known,translation_status,translation_confidence,translation_warnings,needs_verification,quality_flag,statement,source_quote
doi:10.1080/23744731.2022.2049639,TBL-20260216231308-002,4,doi:10.1080/23744731.2022.2049639-TBL-C010,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,"col_1: lator sickness. The satisfaction with the indoor environment from November; col_2: 12, 2020, to February 10, 2021. There"
doi:10.1093/cercor/bhr310,TBL-20260216231317-001,0,doi:10.1093/cercor/bhr310-TBL-C001,finding,suspect_table,effect_unknown|low_statement_source_overlap|outcome_unresolved|source_row_low_information|translation_status:untranslatable_noise,false,true,0.0000,true,false,false,untranslatable_noise,0,low_information_source|outcome_unresolved,true,needs_article_type_verification|translation_inferred|outcome_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,col_1: 2; col_2: 2
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,0,doi:10.1093/cercor/bhr310-TBL-C002,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,col_1: Aydogan and Cerone; col_2: 449
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,1,doi:10.1093/cercor/bhr310-TBL-C003,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,"col_1: Increasedpositivemood; col_2: 95,96"
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,2,doi:10.1093/cercor/bhr310-TBL-C004,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,col_1: Increasedprosocialbehaviour; col_2: 44
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,3,doi:10.1093/cercor/bhr310-TBL-C005,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,col_1: Improvedbodyimage; col_2: 100
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,4,doi:10.1093/cercor/bhr310-TBL-C006,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,"col_1: Reducedillness; col_2: 104,105"
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,5,doi:10.1093/cercor/bhr310-TBL-C007,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,"col_1: Stressreduction/lessstress-relatedillness; col_2: 99,107"
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,6,doi:10.1093/cercor/bhr310-TBL-C008,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,"col_1: Decreasedsick leave; col_2: 14,104"
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,7,doi:10.1093/cercor/bhr310-TBL-C009,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,col_1: Loweredmortality; col_2: 107
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,8,doi:10.1093/cercor/bhr310-TBL-C010,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|environment_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,col_1: Reducedmentalfatigue; col_2: 115
doi:10.1093/cercor/bhr310,TBL-20260216231317-003,0,doi:10.1093/cercor/bhr310-TBL-C011,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|garbled_statement,Table extraction text is low quality; manual verification required.,"col_1: requirements saved between 10and; col_2: 15% in ventilation mood, foster prosocial behaviour, enhance memory"
doi:10.1093/cercor/bhr310,TBL-20260216231317-004,0,doi:10.1093/cercor/bhr310-TBL-C012,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|outcome_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,col_1: order to procure the validity of participant responses.; col_2: 1. ASHRAE Standard 62.2:2004. Ventilation and accept-
doi:10.1093/cercor/bhr310,TBL-20260216231317-004,1,doi:10.1093/cercor/bhr310-TBL-C013,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|translation_inferred|outcome_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,col_1: Indoorplantshaveademonstratedcapacitynotonlyto; col_2: 2. Persily A. Challenges in developing ventilation and
doi:10.1093/oxfordhb/9780198735410.013.10,TBL-20260216231658-001,0,doi:10.1093/oxfordhb/9780198735410.013.10-TBL-C001,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.1111,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|garbled_statement,Table extraction text is low quality; manual verification required.,Table 10.1 Table of Manipulations: Types of Cognitive Practice The table below has two sections: The first section briefly sum­ marizes what each of the four types of cognitive practice are (epistemic tools and representational systems are amalgamat­ ed); the second section lists examples of each of these. Addi­ tional
doi:10.1093/oxfordhb/9780198735410.013.10,TBL-20260216231658-001,1,doi:10.1093/oxfordhb/9780198735410.013.10-TBL-C002,finding,suspect_rule,effect_unknown|translation_status:untranslatable_noise,true,true,0.2222,true,true,false,untranslatable_noise,0,low_information_source,true,needs_article_type_verification|garbled_statement,Table extraction text is low quality; manual verification required.,"Table 10.1 Table of Manipulations: Biological In­ teractions “Organism-envi­ ronment rela­ tions” (Menary 2010b, p. 564); sensorimotor contingencies and animate perception de­ pendent on and altered by con­ text of the envi­ ronment and state of the or­ ganism—in the case of humans, developing these requires training a"
doi:10.1093/oxfordhb/9780198735410.013.10,TBL-20260216231658-002,1,doi:10.1093/oxfordhb/9780198735410.013.10-TBL-C003,finding,verified_strong,translation_status:inferred,true,true,0.4096,true,true,true,inferred,0.45,,true,needs_article_type_verification|translation_inferred|outcome_unresolved,": Instructional nudges (Menary 2007a, p. 83). Children’s use of egocentric language to direct actions and keep task oriented mov­ ing forward (Vygotsky 1978; see Menary 2007a, pp. 179–85).; Kirsh (1995b) proposes that EA as manip­ ulations of spatial arrangements - simplify choice - simplify perception - simplify internal computa­ tion.: Tetris Zoids (Kirsh and Maglio 1994). Kirsh’s (1995a,b) five examples: - jigsaw sorting (p. 60)* - alphabetiz­ ing book­ shelves (p. 65) - Tetris (p. 61) - cryptogra­ phy - geometry (p. 65).; 4 inter­ preta­ tive 5 creative. See Menary (2007a, p. 139) for a list of prop­ erties associ­ ated with normative phenomena: non-moral “ought- ness.”: Rumelhart, Smolensky, and Hinton’s PDP (1986, pp. 44–8) ex­ ample of long-multipli­ cation (see Menary 2007a, p. 167 and many others for taking this further). Zhang and Norman’s (1994) Tower of Hanoi ex­ periment (see Menary 2007a, pp. 146–9).",": Instructional nudges (Menary 2007a, p. 83). Children’s use of egocentric language to direct actions and keep task oriented mov­ ing forward (Vygotsky 1978; see Menary 2007a, pp. 179–85).; Kirsh (1995b) proposes that EA as manip­ ulations of spatial arrangements - simplify choice - simplify perception - simplify inter"
