variable_name,categories,repos,repo_count,source_count,example_sources
keys_xa,extraction_output_field,BN_graphical,1,16,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:1060; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:1074; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:389; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:809
keyword_patterns,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/vocab/task_taxonomy.json:291
known_exceptions,database_column;extraction_output_field,Article_Eater_PostQuinean_v1,1,3,Article_Eater_PostQuinean_v1/db/sql/017_theories.sql:162; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:1492; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:1616
lab_abstract,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/services/validation.py:103
lab_cognitive_task,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/methods/task_ecology.py:35
lab_photos,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/services/validation.py:102
lab_task,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/vocab/task_taxonomy.json:142
lab_video,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/services/validation.py:101
lab_vr,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/services/validation.py:100
lagged_effects,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:215
language_restrictions,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:568
large_gradient_factor,enum_value,BN_graphical,1,1,BN_graphical/bn_venv/lib/python3.14/site-packages/scipy/_lib/cobyqa/settings.py:66
large_group,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/vocab/task_taxonomy.json:53
large_resolution_threshold,enum_value,BN_graphical,1,1,BN_graphical/bn_venv/lib/python3.14/site-packages/scipy/_lib/cobyqa/settings.py:54
large_shift_factor,enum_value,BN_graphical,1,1,BN_graphical/bn_venv/lib/python3.14/site-packages/scipy/_lib/cobyqa/settings.py:65
last_computed,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/schemas/epistemic_status.v1.schema.json:87
last_event_ts,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:267
last_item_id,extraction_output_field,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/ingest/zotero_connector.py:410
last_paper_id,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:267
last_processed_at,database_column,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/db/sql/018_paper_lifecycle.sql:138
last_reviewed,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/vocab/institution_tiers.json:105
last_searched_at,database_column,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/migrations/006_discovery_funnel.sql:50
last_sync,extraction_output_field,Article_Finder_v3_2_3,1,3,Article_Finder_v3_2_3/ingest/zotero_connector.py:410; Article_Finder_v3_2_3/ingest/zotero_connector.py:511; Article_Finder_v3_2_3/ingest/zotero_connector.py:525
latin_american,enum_value,BN_graphical,1,1,BN_graphical/src/schemas/population_qualifier.py:49
layer_conflicts,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/services/cross_layer_query.py:32
leaf_nodes,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/contracts/oc_export/bn_outcome_nodes.json:17853
learned_edges,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.api.v2.schema.json:430
lessons_learned,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:410
level_confidences,extraction_output_field,BN_graphical,1,1,BN_graphical/src/ai_extraction/mechanism_classifier.py:72
level_counts,extraction_output_field,BN_graphical,1,1,BN_graphical/src/schemas/mechanism_specification.py:449
level_distance,database_column;extraction_output_field,BN_graphical,1,2,BN_graphical/contracts/bn.epistemology.v1.schema.json:349; BN_graphical/migrations/003_add_epistemology.sql:83
level_distribution,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.coherence_summary.v1.schema.json:98
level_dynamics,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/archive/docs/handoffs/_ontology_rule_system_summary_a bit ago.md:517
level_justification,database_column;extraction_output_field,BN_graphical,1,2,BN_graphical/migrations/005_sprint1_schemas.sql:191; BN_graphical/src/schemas/mechanism_specification.py:322
level_of_analysis,extraction_output_field,BN_graphical,1,1,BN_graphical/src/schemas/outcome_taxonomy.py:212
level_weight,database_column,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/migrations/005_add_entrenchment_tracker.sql:29
levels_compared,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/schemas/panel_heterogeneity.schema.json:30
license_notes,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/claim_gallery.v1.schema.json:132; Article_Eater_PostQuinean_v1/src/services/claim_gallery_builder.py:442
light.artificial,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/ae_claim_extractor.py:161
light.cct,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/ae_claim_extractor.py:163
light.daylight,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/ae_claim_extractor.py:160
light.illuminance,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/ae_claim_extractor.py:162
likely_failure,enum_value;extraction_output_field,Article_Eater_PostQuinean_v1,1,4,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/claim_gallery.v1.schema.json:113; Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/gallery_selection_config.v1.schema.json:39; Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/selection_log.v1.schema.json:40; Article_Eater_PostQuinean_v1/src/services/claim_gallery_builder.py:64
limitations_acknowledged,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:696
limitations_confounds,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/schemas/seven_panel.schema.json:28
link_close,extraction_output_field,BN_graphical,1,1,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/markdown_it/rules_core/linkify.py:43
literature_link_only,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/services/claim_gallery_builder.py:89
literature_map,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/services/report_generator.py:47
literature_review,enum_value,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/src/services/export_bundles.py:57; Article_Eater_PostQuinean_v1/src/services/export_engine.py:44
literature_support,extraction_output_field,BN_graphical,1,1,BN_graphical/src/mechanisms/mechanism_schema.py:113
llm_inferred,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/services/bridge_warrants.py:92
llm_result,extraction_output_field,BN_graphical,1,1,BN_graphical/src/ai_extraction/verification_queue.py:113
llm_usage,extraction_output_field,BN_graphical,1,1,BN_graphical/src/ai_extraction/extraction_pipeline.py:467
log_id,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/selection_log.v1.schema.json:17; Article_Eater_PostQuinean_v1/src/services/claim_gallery_builder.py:570
long_delay,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/scope_extractor.py:208; Article_Eater_PostQuinean_v1/src/services/scope_extractor.py:208
longitudinal_study,enum_value,Outcome_Contractor,1,2,Outcome_Contractor/article_finder/article_type_classifier.py:21; Outcome_Contractor/contracts/article_extraction_contracts.py:30
lookup_function,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/vocab/institution_tiers.json:97
low_confidence,extraction_output_field,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/ingest/citation_parser.py:655
low_demand,extraction_output_field,Article_Eater_PostQuinean_v1,1,3,Article_Eater_PostQuinean_v1/contracts/vocab/task_taxonomy.json:20; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:1170; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:1255
low_demand_patterns,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/vocab/task_taxonomy.json:306
low_independence,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/monitors/bias_detection.py:26
low_method_diversity,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/monitors/bias_detection.py:28
low_paradigm_diversity,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/monitors/bias_detection.py:27
low_radius_factor,enum_value,BN_graphical,1,1,BN_graphical/bn_venv/lib/python3.14/site-packages/scipy/_lib/cobyqa/settings.py:62
low_ratio,enum_value,BN_graphical,1,1,BN_graphical/bn_venv/lib/python3.14/site-packages/scipy/_lib/cobyqa/settings.py:56
lowercase.py,extraction_output_field,BN_graphical,1,6,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py:662; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py:665; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/tests/test_editable_install.py:662; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/tests/test_editable_install.py:665
lowestRecPPEM,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/merge/tables.py:58; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/merge/tables.py:58; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/merge/tables.py:58
m.n.o.p.q,extraction_output_field,BN_graphical,1,6,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py:802; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py:824; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/tests/test_editable_install.py:802; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/tests/test_editable_install.py:824
mae_by_space_type,extraction_output_field,BN_graphical,1,1,BN_graphical/docs/DATABASE_SCHEMA.md:760
main_claim,extraction_output_field,Article_Eater_PostQuinean_v1,1,5,Article_Eater_PostQuinean_v1/tests/test_sprint6c_ingestion.py:166; Article_Eater_PostQuinean_v1/tests/test_sprint6c_ingestion.py:176; Article_Eater_PostQuinean_v1/tests/test_sprint6c_ingestion.py:192; Article_Eater_PostQuinean_v1/tests/test_sprint6c_ingestion.py:208
main_conclusion,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/seven_panel_extractor.py:1474
main_contribution,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:715
main_effect,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:82
main_finding,extraction_output_field,Outcome_Contractor,1,3,Outcome_Contractor/article_finder/seven_panel_extractor.py:1438; Outcome_Contractor/article_finder/seven_panel_extractor.py:1587; Outcome_Contractor/article_finder/type_specific_extractor.py:129
main_findings,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:581
main_topic,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/article_finder/type_specific_extractor.py:685; Outcome_Contractor/article_finder/type_specific_extractor.py:714
major_findings,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:609
major_revisions,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.epistemology.v1.schema.json:311
manipulation_evidence,database_column;extraction_output_field,BN_graphical,1,2,BN_graphical/migrations/005_sprint1_schemas.sql:201; BN_graphical/src/schemas/mechanism_specification.py:329
manipulation_successful,database_column,BN_graphical,1,2,BN_graphical/database/04_experiment_tables.sql:83; BN_graphical/database/schema.sql:625
manipulations_measures,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/schemas/seven_panel.schema.json:22
mapping_rate,extraction_output_field,BN_graphical,1,1,BN_graphical/src/bn_integration/claim_mapper.py:267
mapping_reason,extraction_output_field,BN_graphical,1,1,BN_graphical/src/bn_integration/claim_mapper.py:91
maps_to_edge_id,database_column;extraction_output_field,Article_Eater_PostQuinean_v1,1,3,Article_Eater_PostQuinean_v1/db/sql/017_theories.sql:178; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:1502; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:1626
maps_to_nodes,database_column;extraction_output_field,Article_Eater_PostQuinean_v1,1,3,Article_Eater_PostQuinean_v1/db/sql/017_theories.sql:179; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:1503; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:1627
mask_reference,extraction_output_field,Tagging_Contractor,1,2,Tagging_Contractor/contracts/localized_image_tags.schema.json:75; Tagging_Contractor/contracts/localized_image_tags.schema.json:89
master_1,extraction_output_field,BN_graphical,1,24,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:229; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:249; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:266; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:286
master_1_idx,extraction_output_field,BN_graphical,1,24,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:231; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:251; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:268; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:288
master_2,extraction_output_field,BN_graphical,1,24,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:230; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:250; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:267; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:287
master_2_idx,extraction_output_field,BN_graphical,1,24,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:232; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:252; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:269; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py:289
