variable_name,categories,repos,repo_count,kind_signals,source_count,example_sources
effect_size_relative,extraction_output_field,BN_graphical,1,attr,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:391
effect_size_value,database_column;extraction_output_field,Article_Finder_v3_2_3,1,attr;py_key;sql_col,4,Article_Finder_v3_2_3/core/database.py:210; Article_Finder_v3_2_3/eater_interface/output_parser.py:419; Article_Finder_v3_2_3/eater_interface/output_parser.py:64; Article_Finder_v3_2_3/eater_interface/output_parser_v2.py:751
effect_to_cause,enum_value,BN_graphical,1,enum:EFFECT_TO_CAUSE,1,BN_graphical/src/literature_integration/argument_structure.py:59
effective,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:1401
effective_date,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/core.v1.schema.json:70
effective_demand,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr;json_key;py_key,5,Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:227; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:253; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:240; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:266; Article_Eater_PostQuinean_v1/src/services/output_serializer.py:552
effective_sample_size,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,1,Article_Eater_PostQuinean_v1/src/services/output_serializer.py:414
effectiveness,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:542
effects,extraction_output_field,Outcome_Contractor,1,json_key;py_key,3,Outcome_Contractor/article_finder/bn_table_extractor.py:364; Outcome_Contractor/article_finder/bn_table_extractor.py:430; Outcome_Contractor/article_finder/corpus/bn_extracted_data.json:3
effects_by_level,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_META_ANALYSIS_2026_02_03.md:1076
efficiently,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_lhs,1,Article_Eater_PostQuinean_v1/docs/02-14_09_CMR_Revised_Spec_Panel_Templates_V2.0.md:631
eg,extraction_output_field,BN_graphical,1,attr,4,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/starlette/schemas.py:43; BN_graphical/bn_venv/lib/python3.14/site-packages/starlette/schemas.py:45; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/starlette/schemas.py:43; BN_graphical/test_venv_310/lib/python3.10/site-packages/starlette/schemas.py:43
egger_p,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,2,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_META_ANALYSIS_2026_02_03.md:378; Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_META_ANALYSIS_2026_02_03.md:619
either,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,1,Article_Eater_PostQuinean_v1/Post_Quinean Setup/EXPERT_PANEL_SYSTEM_ASSESSMENT_RESPONSES_2026_01_20.md:36
elaboration,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:686
elderly,enum_value;template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs;enum:ELDERLY,3,Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:427; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/scope_extractor.py:64; Article_Eater_PostQuinean_v1/src/services/scope_extractor.py:64
electrodermal,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:1608
electroencephalography,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:1234
electrolyte,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:1514
electrolytes,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:1512
elegance,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:185
elephant,extraction_output_field,BN_graphical,1,py_key,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/_hash.py:89; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sklearn/feature_extraction/_hash.py:89; BN_graphical/test_venv_310/lib/python3.10/site-packages/sklearn/feature_extraction/_hash.py:89
elevated,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,1,Article_Eater_PostQuinean_v1/docs/02-14_09_CMR_Revised_Spec_Panel_Templates_V2.0.md:671
elevation,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_lhs,5,Article_Eater_PostQuinean_v1/docs/02-14_09_CMR_Revised_Spec_Panel_Templates_V2.0.md:577; Article_Eater_PostQuinean_v1/docs/02-14_09_CMR_Revised_Spec_Panel_Templates_V2.0.md:597; Article_Eater_PostQuinean_v1/docs/02-14_09_CMR_Revised_Spec_Panel_Templates_V2.0.md:834; Article_Eater_PostQuinean_v1/docs/02-15_01_Neuroscience_Panel_Tier1_Frameworks_V1.0.md:115; Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:240
eligibility_assessed,enum_value,Outcome_Contractor,1,enum:ELIGIBILITY_ASSESSED,2,Outcome_Contractor/article_finder/prisma/audit_trail.py:39; Outcome_Contractor/docs/PANEL_CONSULTATION_ARTICLE_FINDER_PIPELINE.md:128
eligible,extraction_output_field;template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_lhs;json_key;py_key,6,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_META_ANALYSIS_2026_02_03.md:83; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:532; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:538; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:544; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:550
eliminative,enum_value,BN_graphical,1,enum:ELIMINATIVE,1,BN_graphical/src/literature_integration/argument_structure.py:73
embed,template_causal_chain_ref,Article_Finder_v3_2_3,1,arrow_rhs,1,Article_Finder_v3_2_3/docs/EXPERT_PANEL_REVIEW.md:81
embedding_dimension,extraction_output_field,Article_Finder_v3_2_3,1,py_key,1,Article_Finder_v3_2_3/knowledge/claim_embeddings.py:473
embedding_model,database_column,Article_Finder_v3_2_3,1,sql_col,2,Article_Finder_v3_2_3/core/database.py:118; Article_Finder_v3_2_3/core/database.py:266
embedding_result,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,2,Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:406; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:423
embedding_service,extraction_output_field,Article_Finder_v3_2_3,1,attr,1,Article_Finder_v3_2_3/knowledge/claim_embeddings.py:103
embodied,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,2,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_PHENOMENOLOGICAL_2026_02_09.md:248; Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_PHENOMENOLOGICAL_2026_02_09.md:438
embodied_cognition,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/article_finder/seven_panel_extractor.py:453
embodied_dimension,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_PHENOMENOLOGICAL_2026_02_09.md:394
embodied_experience,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/article_finder/type_specific_extractor.py:291
emergence_mechanism,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,1,Article_Eater_PostQuinean_v1/archive/docs/handoffs/_ontology_rule_system_summary_a bit ago.md:521
emergency_calibration,extraction_output_field,BN_graphical,1,attr,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:1585
emergent_theory,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/article_finder/type_specific_extractor.py:367
emg,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:1732
emic,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_ETHNOGRAPHIC_2026_02_09.md:254
emic_meaning,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_ETHNOGRAPHIC_2026_02_09.md:421
emic_perspective,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/article_finder/type_specific_extractor.py:329
emotional,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:8
emotions,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:64
emphasize,template_causal_chain_ref,BN_graphical,1,arrow_rhs,1,BN_graphical/docs/REVISED_PLANS_POST_PANEL_REVIEW.md:142
emphasizes,template_causal_chain_ref,Outcome_Contractor,1,arrow_rhs,6,Outcome_Contractor/docs/PANEL_CONSULTATION_AI_EXPLANATION_GENERATION.md:229; Outcome_Contractor/docs/PANEL_CONSULTATION_AI_EXPLANATION_GENERATION.md:230; Outcome_Contractor/docs/PANEL_CONSULTATION_AI_EXPLANATION_GENERATION.md:231; Outcome_Contractor/docs/PANEL_CONSULTATION_AI_EXPLANATION_GENERATION.md:244; Outcome_Contractor/docs/PANEL_CONSULTATION_AI_EXPLANATION_GENERATION.md:248
empirical_contribution,database_column;extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key;sql_col,5,Article_Eater_PostQuinean_v1/Post_Quinean Setup/2/extraction_to_web.py:1008; Article_Eater_PostQuinean_v1/_review_package_2026_01_23/extraction_to_web.py:1008; Article_Eater_PostQuinean_v1/db/sql/017_theories.sql:174; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:1500; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:1624
empirical_covariance,enum_value,Article_Eater_PostQuinean_v1,1,enum:EMPIRICAL_COVARIANCE,5,Article_Eater_PostQuinean_v1/Post_Quinean Setup/EXPERT_PANEL_FOLLOWUP_QA_2026_01_19.md:73; Article_Eater_PostQuinean_v1/Post_Quinean Setup/IMPLEMENTATION_PLAN_REVISED_2026_01_19.md:296; Article_Eater_PostQuinean_v1/_review_package_2026_01_23/bridge_warrants.py:72; Article_Eater_PostQuinean_v1/docs/FROM_BAYESIAN_NETWORKS_TO_QUINEAN_WEBS_2026_01_19.md:363; Article_Eater_PostQuinean_v1/src/services/bridge_warrants.py:72
empirical_finding,enum_value,Article_Eater_PostQuinean_v1,1,enum:EMPIRICAL_FINDING,2,Article_Eater_PostQuinean_v1/docs/IMPLEMENTATION_TASKS_ADDENDUM_SPRINT6.md:34; Article_Eater_PostQuinean_v1/src/epistemic/node_types.py:62
empirical_grounding,enum_value;extraction_output_field,Article_Eater_PostQuinean_v1,1,attr;enum:EMPIRICAL_GROUNDING,2,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_CONCEPTUAL_FRAMEWORK_2026_02_04.md:893; Article_Eater_PostQuinean_v1/src/services/cross_layer_query.py:30
empirical_v2,enum_value,Article_Eater_PostQuinean_v1,1,enum:EMPIRICAL_V2,1,Article_Eater_PostQuinean_v1/src/epistemic/extraction/paper_classifier.py:32
empiricism,template_causal_chain_ref,BN_graphical,1,arrow_lhs,1,BN_graphical/docs/research/THEORETICAL_PREDICTION_AND_HIERARCHY.md:177
empty,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,1,Article_Eater_PostQuinean_v1/contracts/vocab/environment_lookup.json:873
empty_parameter_set_mark,enum_value,BN_graphical,1,enum:EMPTY_PARAMETERSET_OPTION,1,BN_graphical/bn_venv/lib/python3.14/site-packages/_pytest/mark/structures.py:39
en,extraction_output_field,BN_graphical,1,py_key,6,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/ttLib/tables/_n_a_m_e.py:279; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/ttLib/tables/_n_a_m_e.py:344; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/ttLib/tables/_n_a_m_e.py:279; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/ttLib/tables/_n_a_m_e.py:344; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/ttLib/tables/_n_a_m_e.py:279
enabled_sources,extraction_output_field,Outcome_Contractor,1,attr,1,Outcome_Contractor/contracts/article_finder_contracts.py:341
enables_coding,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_CONCEPTUAL_FRAMEWORK_2026_02_04.md:283
enabling_conditions_met,extraction_output_field,BN_graphical,1,json_key;py_key,2,BN_graphical/contracts/bn.api.v2.schema.json:196; BN_graphical/contracts/bn.prediction.v1.schema.json:54
encoding_coherence,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,1,Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:96
encrypted_key,database_column,Article_Eater_PostQuinean_v1,1,sql_col,1,Article_Eater_PostQuinean_v1/db/sql/014_security.sql:10
end_section,extraction_output_field,BN_graphical,1,attr,12,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pip/_vendor/rich/table.py:139; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pip/_vendor/rich/table.py:427; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/rich/table.py:139; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/rich/table.py:427; BN_graphical/bn_venv/lib/python3.14/site-packages/pip/_vendor/rich/table.py:139
endorsing_communities,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,4,Article_Eater_PostQuinean_v1/contracts/schemas/social_epistemology.schema.json:226; Article_Eater_PostQuinean_v1/contracts/schemas/social_epistemology.v1.schema.json:234; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/contracts/schemas/social_epistemology.schema.json:226; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/contracts/schemas/social_epistemology.v1.schema.json:234
endpoints,extraction_output_field,BN_graphical,1,json_key;py_key,2,BN_graphical/contracts/bn.api.v2.schema.json:595; BN_graphical/contracts/bn.epistemology.v1.schema.json:384
endpoints_info,extraction_output_field,BN_graphical,1,attr,4,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/starlette/schemas.py:49; BN_graphical/bn_venv/lib/python3.14/site-packages/starlette/schemas.py:51; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/starlette/schemas.py:49; BN_graphical/test_venv_310/lib/python3.10/site-packages/starlette/schemas.py:49
endsz,extraction_output_field,BN_graphical,1,attr;json_key;py_key,6,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/ttLib/tables/V_D_M_X_.py:157; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/ttLib/tables/V_D_M_X_.py:28; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/ttLib/tables/V_D_M_X_.py:157; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/ttLib/tables/V_D_M_X_.py:28; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/ttLib/tables/V_D_M_X_.py:157
endtitle,extraction_output_field,BN_graphical,1,py_key,4,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/use_rules.py:92; BN_graphical/bn_venv/lib/python3.14/site-packages/numpy/f2py/use_rules.py:85; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/numpy/f2py/use_rules.py:99; BN_graphical/test_venv_310/lib/python3.10/site-packages/numpy/f2py/use_rules.py:99
energized,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:160
energy,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_lhs,1,Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:31
engage,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,1,Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:286
english,extraction_output_field,BN_graphical,1,json_key;py_key,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/text.py:197; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sklearn/feature_extraction/text.py:197; BN_graphical/test_venv_310/lib/python3.10/site-packages/sklearn/feature_extraction/text.py:197
english_speaking,enum_value,BN_graphical,1,enum:ENGLISH_SPEAKING,1,BN_graphical/src/schemas/population_qualifier.py:48
enhanced,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,9,Article_Eater_PostQuinean_v1/docs/02-15_01_Neuroscience_Panel_Tier1_Frameworks_V1.0.md:115; Article_Eater_PostQuinean_v1/docs/02-15_01_Neuroscience_Panel_Tier1_Frameworks_V1.0.md:119; Article_Eater_PostQuinean_v1/docs/02-15_01_Neuroscience_Panel_Tier1_Frameworks_V1.0.md:121; Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:111; Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:230
enhancement,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_lhs;arrow_rhs,2,Article_Eater_PostQuinean_v1/docs/02-15_01_Neuroscience_Panel_Tier1_Frameworks_V1.0.md:121; Article_Eater_PostQuinean_v1/docs/02-15_03_Panel_III_Multimodal_Senses_HigherCognition_V1.0.md:326
enhancement/degradation,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,1,Article_Eater_PostQuinean_v1/docs/02-15_03_Panel_III_Multimodal_Senses_HigherCognition_V1.0.md:451
ennui,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:26
enriched,extraction_output_field,Article_Finder_v3_2_3,1,py_key,4,Article_Finder_v3_2_3/ingest/enricher.py:146; Article_Finder_v3_2_3/ingest/enricher.py:199; Article_Finder_v3_2_3/ingest/enricher.py:35; Article_Finder_v3_2_3/ingest/enricher.py:58
enter,extraction_output_field,Article_Eater_PostQuinean_v1,1,py_key,1,Article_Eater_PostQuinean_v1/scripts/migrate_rules_to_web.py:144
entity,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,4,Article_Eater_PostQuinean_v1/Post_Quinean Setup/2/extraction_to_web.py:177; Article_Eater_PostQuinean_v1/_review_package_2026_01_23/extraction_to_web.py:177; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:199; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:212
